,일자,nouns,updown,sent_score_2
250,2020-09-28,송도국제도시 미래 바이오 등 첨단 산업 클러스터 도약 셀트리온 제약 셀트리온 등 사 합병 소식 급등 개인 외인 매수 선 회복 코스닥 선 위로 코스피 기관 매수 상승 마감 선 회복 아미 코젠 삼바 셀트 바이오 의약품 소재 납품 마감 황 코스피 선 회복 코스닥 상승 마감 코스피 선 회복 코스닥 선 상승 전시 황 코스피 장 돌파 코스닥 상승,1,2.3554041259261185
251,2020-09-29,화학 삼바 제 총 위로 강세 코스피 부양책 협상 기대 반발 유입 지속 강세 코로나 바이오 진가 확인 마스크 진단 키트 주도 오후 주식시장 기관 매수 코스피 상승 유지 공장 풀 동해 증설 경기 부양책 대감 코스피 바이오 직스 코로나 극복 캠페인 동참 화학 상승세 코스피 총 위 탈환,1,4.3890332033869335
252,2020-09-30,바이오 글로벌 바이오 밀러 시장 강,-1,-15.728114040723838
253,2020-10-01,서초동 야단법석 대기업 수사 로 하반기 중앙 검 추석 이후 코스피 조정 국면 바벨 전략 유효,-1,-8.30106717751137
254,2020-10-03,히든싱어 설운도 최종 우승 홍 잠언 백발백중 예측 인사 이드 히든싱어 설운도 우승 창 능력자 사연 곡,-1,-4.868755694591955
255,2020-10-05,수출 파란 불 전차 시대 다시 리나 코스피 트럼프 확진 소식 강 보합 선 출발 코스피 외국인 기관 매수 강세 코스닥 선 회복 코스피 트럼프 건강 회복 소식 상승 마감 코스피 코스닥 이상 거래 일 연속 상승 마감 개장 황 코스피 보합 출발 삼바 피스 안과 질환 치료 제 유럽 판매 허가 심사 착수 황 코스피 기관 매수 상승 포인트 회복 바이오 코로나 해외 공략 담금질 물 분할 발표 진땀 화학 기존 사업 부 재 평가 퀀텀 점프 가능,0,-8.168283000911492
256,2020-10-06,트럼프 퇴원 경기 부양책 대감 코스피 선 회복 실적 수급 두 마리 토끼 잡 수 투자 배터리 게임 등 전망 뉴딜 효과 기대 코스피 개인 외국인 동반 매수 선 회복 마감 황 코스피 거래 일 상승 마감 코스닥 상승 마감 코스피 트럼프 조기 퇴원 소식 상승 외국인 나 홀로 사자 장 마감 후 기업 공시 코스피 폭 상승 선 마감 코스닥 동반 내일 필 기술 반등 반등 오후 주식시장 증시 호재 강세 출발 코스피 상승 폭 일부 반납 성장 주춤 차 철 가을 증시 코스피 거래 일 연속 상승 마감 회복 유가 증권 시장 공시 한진 중공업 대미 포 조선 바이오 직스 등 전시 황 트럼프 퇴원 예고 영향 증시 오전 강세 외국인 셀트리온 팔고 삼성 전자 닷새 연속 상승 코스피 대선 불확실 업종 코스피 트럼프 조기 퇴원 소식 상승 개인 외국인 사자 회장 주가 체크 그룹 계열,1,-6.79713099744666
257,2020-10-07,기관 지탱 코스피 상승세 전환 마감 부양책 협상 중단 우려 코스피 폭 약세 트럼프 트윗 우르르 증시 코스피 주식 고민 해결 스탁 솔루션 포스코 현대 엘리 베이 전화 문자 톡 상담 코스피 코스닥 모두 폭 하락 출발 바이오 직스 수주 코로나 항체 치료 제 임 상 진입 코스피 기관 사자 선 탈환 인천 제청 외국인 정주 환경 개선 포럼 온라인 생중계 후시 황 오전 하락 세 상승 반전 증시 유가 증권 기업 공시 서울 도시가스 등 매부리 반도체 총사 코스피 역사 점 점 것 아주 증시 포커스 서정진 연말 은퇴 재 선언 셀트리온 형제 강세,1,-9.897551578906347
258,2020-10-08,마감 황 코스피 상승 마감 장 초반 상승 폭 대폭 반납 트럼프 치료 항체 치료 제 도전 약사 긴급 승인 요청 국내 코스피 삼성 전자 호실 상승 선 마감 단독 박용진 의원 삼성 생명 법 국회 수 삼성 깜짝 실적 보고 이재용 유럽 행 비행기 이유 펀드 줌 액티브 베스 터 주식 비중 탄력 조정 수익률 인천 제청 투자 유치 목표 대비 달성 예상,0,-11.209033205009577
259,2020-10-09,코로나 여파 외투 유치 난항 인천 경제 자유 구역 목표 액 유치 은행 연합 회장 최종 구 임종룡 거론 금감원 동거 재연,-1,-10.176175051444536
260,2020-10-11,물 분할 소식 급락 동학 개미 배신 화학 존재 감 상 장사 무형 자산 네이버 올해 급증,-1,-22.080889062777704
261,2020-10-12,코스피 은 외인 기관 끌 코스닥 개인 견인 동반 상승 마감 투자 고수 열전 김남기 미래에셋 자산운용 이사 인덱스 핵심 펀드 추가 수익 개장 황 코스피 개인 기관 매수 강보 합세 선 등락 오후 주식시장 선 코스피 외인 기관 매수 개인 팔자 박남춘 인천 시장 에릭 테오 주한 싱가포르 대사 상호 우호 협력 코스피 개인 기관 동반 매수 선 웃 전시 황 개인 거래 일 복귀 코스피 선 위태 마감 황 코스피 외인 기관 매수 선 방어 성공 삼성 하반기 사법 리스크 긴장 경영 차질 우려 기업 흥망 성쇠 비밀 질주 코스피 장 선 돌파 개인 기관 사자 코스피 연속 상승 마감 선 회복,1,-15.129674392320448
262,2020-10-13,오후 주식시장 기관 도세 코스피 선 이하 개인 외국인 사자 코스피 뉴욕증시 호조 영향 상승 출발 선 등락 대통령 지역 균형 뉴딜 결코 정 파적 생각 달리 문제 마감 황 코스피 폭 하락 포인트 사수 마감 지역 뉴딜 대선 재정 포퓰리즘 우려 제기 황 뉴욕증시 급등 훈풍 코스피 폭 상승 포인트 회복 코스피 외국인 매수 보합 마감 선 유지 윤석 헌 편 면적 구속력 은성 수가 브레이크 아침마당 설운도 신인선 쌈바 여인 브라질 수출 대통령 지역 균형 뉴딜 협치 중요 증시 급등 코스피 상승 출발 뒤 하락 전환,1,-16.105096775887894
263,2020-10-14,개장 황 코스피 로 개장 강 보합 흐름 전시 황 코스피 보합 출발 선 유지 오후 주식시장 외국인 기관 도세 코스피 하락 전환 코스피 기관 외국인 매도 공세 하락 마감 선 턱걸이 개장 황 코스피 증시 하락 영향 선 회 코스피 보합 등락 후 하락 전환 선 붕괴 마감 황 코스피 외국인 기관 동반 매도 선 붕괴 코스피 코스닥 오후 보합 세 지속 상 장사 어닝 서프라이즈 훈풍 법무부 옵티머스 팀 검사 명 추가 발령 증 선위 바이오 직스 요구 문서 제출 두번째 뉴딜 지수 내달 금융 회계 전문 검사 보강 옵티머스 팀 정관 로비 실체 꿈 투자 첫 밸류 션 리포트,0,-40.53752679158187
264,2020-10-15,인천 제청 개청 주년 인천 미래 우리나라 도약 견인차 자유 구역 맏형 주년 시그널 바이오 직스 현직 임원 횡령 혐의 공소 제기 사실 확인 김태 삼바 사장 횡령 추가 기소 검찰 바이오 직스 주요 임원 횡령 혐의 기소 오후 주식시장 코스피 선 등락 약세 흐름 지속 부양책 후퇴 코로나 코스피 하락 세 개미 나 홀로 전경련 유가 증권 시장 헬 스케 산업 재 유틸리티 어닝 시즌 돌입 총 상위 대형주 영업 익 증가 전망 코스피 외국인 기관 동반 매도 선 턱걸이 바이오 직스 현직 임원 횡령 혐의 공소 제기 사실 확인 개청 주년 인천 자유 역청 글로벌 도시 성장 앞장 바이오 직스 사장 전무 횡령 혐의 기소 장 마감 후 기업 공시 바이오 직스 중앙 검 공소 제기 미래 바이오 인재 인천 바이오 인력 양성 센터 인천 유치,0,-16.627719899126333
265,2020-10-16,코스피 기관 저가 강 보합 출발 후시 황 외국인 기관 매도 코스피 선 위태 마감 황 기관 외국인 매도 코스피 선 하락 외국인 기관 도세 증시 코스피 하락 마감 송도 바이오 인재 요람 코로나 재 확산 코스피 보합 빅히트 코스피 동학 개미 매수 나흘 하락 빅히트 급락 코스피 선 혼 조세 빅히트 급락 인천 시 우수 개 공기업 등 온라인 채용 설명 회 바이오 의약품 전문 인력 양성 센터 송도 폭 상승 출발 코스피 등락 반복 공시 눈 코스피 기관 도세 코스피 급락 아주 증시 포커스 개미지옥 빅히트 상 실패 모주 학습 효과 평가 논란 마감 황 코스피 상승 출발 외인 기관 매도 하락 마감 안전판 역할 섹터 종목 전통 빅 반도체 자동차 반등 타이밍 인천 기업 설명 회 온라인 중계 공기업 민간 개사 참여,0,-45.01170249427499
266,2020-10-18,이재용 부정 승계 의혹 이번 주 재판 시작 인천 송도 공구 바이오 융합 산업 기술 단지 조성 수사 심의 위 불기소 권고 이재용 재판 시작,-1,-20.612165169539313
267,2020-10-19,인천 시 주 바이오 주간 바이오 산업 토론회 바이오 직스 실적 바닥 매수 적기 한국 투자 바이오 직스 실적 바닥 성장 것 외국인 기관 세 어가 코스피 선 마감 황 코스피 거래 일 상승 마감 코스닥 하락 기관 세 코스피 선 유지 코스닥 하락 반전 개장 황 코스피 기관 속 상승 출발 선 등락 중 인천 송도 공구 바이오 융합 산업 기술 단지 조성 총 현대차 자회사 소송 공격 공정 경제 법 눈앞 위기 기업 전시 황 기관 코스피 거래 일만 상승 바이오 직스 주주 도세 영향 매수 적기 마감 황 코스피 외국인 기관 강보 합세 코스닥 하락,0,-29.00276080858155
268,2020-10-20,코스피 선 위로 상승 마감 코스닥 장 막판 상승 전환 코스피 선서 등락 코스닥 하락 코스피 코스닥 하락 출발 투자 심리 약화 속 지수 등락 바이오 산업 기술 단지 인력 양성 센터 인천 바이오 클러스터 구축 탄력 마감 황 코스피 상승 마감 빅히트 거래 일 연속 코스피 기관 외국인 매수 상승 마감 마감 황 코스피 외국인 기관 매수 힘 상승 마감 원 달러 환율 반 마감 황 코스피 하락 출발 후 반등 선 회복,0,-37.124550590355945
269,2020-10-21,단독 국세청 그룹 세금 추징 검찰 고발 꿈 숫자 로 주가 외국인 겨우 앤트 그룹 상장 자금 개장 황 코스피 강 보합 출발 장 선 회복 코스피 연속 상승 선 회복 코스닥 강 보합 마감 코스피 부양책 타결 대감 상승 개인 외국인 사자 삼성 바이오 영업 이익 년 증가 마감 황 기관 코스피 포인트 오른 마감 바이오 직스 영업 이익 년 동기 대비 다이노 바이오 직스 코로나 항체 확정 의향 체결 다이노 바이오 직스 코로나 치료 항체 체결 바이오 직스 누적 매출 작년 전체 실적 초월 바이오 직스 영업 이익 년 대비 삼바 누적 매출 작년 전체 바이오 직스 영업 익 년비 기업 지배권 의미 합병 말걸 이재용 후회 오후 주식시장 코스피 외국인 강세 지속 삼성 바이오 영업 익 년 증가 장 마감 후 기업 공시,1,-1.196056493339052
270,2020-10-22,과거 저 안 윤석열 표 박범계 윤석열 정의 선택 과거 정의 칼 형 평가 내달 두번째 뉴딜 출시 투자자 선택 삼성 승계 의혹 첫 재판 이재용 공소 사실 인정 바이오 직스 지난해 전체 매출 바이오 직스 실적 상승 기대 메 리츠 클릭 종목 바이오 직스 부터 실적 성장 이재용 경영 승계 의혹 열쇠 대법원 재판 이재용 오늘 또 재판 시작 삼바 화학 눈높이 주춤 정장 배당 주 내일 대선 토론 주목 윤석열 정의감 박범계 과거 의 검사 사표 선 안 윤석열 과거 저 안 태도 급변 반발 이재용 재판 부 공소 사실 어디 의문 검찰 시작 난관 이재용 삼성 전자 부회장 불법 승계 의혹 첫 공판 장주 가치주 종목 투자가 답 코스피 나흘 하락 마감 외국인 이틀 연속 매도 이재용 합병 관련 첫 재판 공소 사실 부인 윤석열 선택 정의 지적 박범계 향 과거 저 안 이재용 불법승 의혹 첫 재판 합병 통상 경영 활동 경영 승계 의혹 이재용 첫 재판 혐의 부인 검찰 시각 동의 코스피 외국인 기관 매도 하락 화학 나 홀로 강세 총장 장관 부하 추미애 민주당 윤석열 작심 발언 이재용 다시 법정 오늘 경영 불법승 재판 시작 아주 증시 포커스 민간 뉴딜 펀드 수익률 고음 기업 공시 메디아 환자 감시 장치 종 승인 획득 등 규모 삼성 바이오 공장 엔지니어링 코스피 나흘 하락 출발 선 밑 윤석열 정의 선택 정의 선택 의심 이재용 첫 재판 공소 사실 부인 신속 집중 심리 필요 이재용 검찰 시각 전혀 동의 삼성 부정 승계 첫 재판 부하 선택 의심 국감 윤석열 막 검찰총장 의도 돌출 발언 사실 선동 개장 황 코스피 하락 개장 대로 뉴딜 지수 부진 민간 펀드 수익률 정부 뉴딜 펀드 이상 신호 이재용 경영 불법승 작업 첫 재판 무죄 주장 마감 황 코스피 하락 마감 부양책 합의 지연 코로나 확산 우려 영향,0,-29.078463590202855
271,2020-10-23,코스피 기관 외인 사자 선 회복 마감 황 코스피 외인 기관 매수 폭 상승 선 회복 코스피 상승 출발 크게 힘 선 유지 코스피 개인 매수 상승 출발 장 선 회복 윤석열 태도 발끈 박범계 김용민 김웅 국회의원 영혼 파 바이오 유럽 참가 공동 연구 기술 수출 가능성 타진 이재용 부회장 경영 승계 의혹 재판 시작 검찰 시작 난항 오후 주식시장 외국인 현 선물 매수 폭 강세 코스피 전시 황 유럽 코로나 확산 등 불확실 증대 코스피 코스닥 약세 코스피 기관 외국인 세 선 상승,0,-9.462649183304068
272,2020-10-24,이재용 국정 농단 파기 환송 개월 재개 특검 반격 시작 주간 증시 리뷰 대선 불확실 박스 코스피 바이오 직스 본격 실적 성장 기대,-1,-11.40674330590697
273,2020-10-25,인천 시 바이오 클러스터 미래 전략 허종 국감 정책 자료 집 발간 이건희 회장 별세 승지 결단 삼성 바이오 클럽 초읽기 이건희 별세 미래 먹거리 선택 바이오 밀러 우뚝 국정 농단 재판 재개 상주 불 출석 듯 챔피언 시즌 관전 포인트 연기 역대 무대 자전 스토리 코로나 영향 신규 투자 바이오 헬 스케 상속세 내야 삼성 지배구조 개편 그룹 주 눈,-1,-11.46121677832955
274,2020-10-26,특징 주 지배구조 개편 대감 삼성 그룹 주 일제 상승 폭 상승 출발 코스피 하락 세로 전환 숨 증시 코스피 코스닥 동반 하락 삼성 상속세 려면 배당 삼성 전자 주가 넥스트 이건희 시대 핵심 삼성 물산 급등 최대 삼성 물산 지배구조 변화 기업 가치 훼손 것 코스피 기관 외국인 매수 강 보합 출발 코스피 기관 사자 상승 삼성 그룹 강세 코로나 재 확산 대선 투자자 팔자 행렬 종합 삼성 물산 그룹 지배구조 변화 긍정 영향 대감 여권 이건희 별세 당일 그늘 조문 이건희 회장 타계 삼성 그룹 일제 상승 전 의 검사 던 박범계 윤석열 사람 혁신 도전 초 일류 한국 경제 길 박원순 그림자 애도 이낙연 분노 댓글 홍길 용의 화 열전 이재용 시대 열 열쇠 사법부 정치권 윤 총장 언론사 사주 만남 감찰 직무 정지 상속세 삼성 물산 전자 생명 주가 방긋 이슈,0,-18.707043710514984
275,2020-10-27,총 순위 동학 개미 투심 널뛰기 마감 황 코스피 글로벌 코로나 재 확산 여파 선 하락 마감 코로나 재 확산 불안 코스피 선 하락 마감 코스닥 선대 상승 구광모 첨단 산업 일군 기업인 김범수 삼성 키즈 카카오 오후 주식시장 코스피 선 보합 흐름 지속 코로나 이후 산업 구조 환기 기간산업 전자 차 화 정 시대 급락 하락 출발 국내 증시 낙폭 축소 코스닥 상승 전환 추미애 윤석열 총장 감찰 착수 초유 직무 정지 코스피 개인 기관 동시 매도 하락 출발 이건희 회장 별세 사흘 재계 별 기렸다 마지막 출근길 듯 종합 보 개장 황 코스피 코로나 재 확산 영향 하락 출발 이재용 부회장 극복 과제 사법 리스크 증권 가가 삼성 그룹 지배구조 시나리오 삼성 물산 영업 이익 이건희 회장 별세 사흘 이어진 정 관 재계 조문 행렬 고인 뜻 특징 주 삼성 그룹 주 이건희 회장 별세 후 꿈틀 희비 구광모 가르침 최정우 제조업 르네상스,1,-22.64312857798294
276,2020-10-28,외국인 기관 도세 코스피 로 하락 출발 증발 코로나 반등 코스피 오후 약세 흐름 어가 코스닥 상승 코로나 치료 제 항암 신약 국내 대표 바이오 기업 출동 코스닥 상승 선 탈환 코스피 상승 마감 인재 바이오 인력 양성 소 것 황 코스피 외국인 기관 동반 매도 하락 세 총 증발 실적 발표 일제 급등 바이오 직스 계약 상대방 일라이 릴리 공개,1,-20.344726564831145
277,2020-10-29,배당 매력 상승 가치주 업종 코스피 상 승률 상위 차지 디지털 혁신 플랫폼 구축 의료 차 산업혁명 주도 디지털 시대 뉴 삼성 초 융합 코스피 약세 개인 외국인 동시 매도 삼바 샌프란시스코 센터 오픈 황 뉴욕증시 급락 코스피 하락 출발 선 후퇴 삼성 바이오 첫 센터 위탁 개발 세계 위 김태환 대표 삼바 시장 세계 위 것 동학 개미 바이오 덕 증시 급락 한국 선방 화이자 백신 대감 바이오 직스 급등 총 위로 바이오 직스 진출 샌프란 센터 상보 영역 확대 삼바 바이오 톱 김태 바이오 직스 대표 글로벌 챔피언 것 김태 삼성 바이오 사장 바이오 연구 개발 생산 글로벌 통합 챔피언 마감 황 개인 코스피 매수 코스닥 상승 반전 이건희 회장 전 결단 샌프란시스코 결실 운용 사 올해 펀드 최고 수익률 국내 주식 마이 다스 해외 챔피언 삼바 글로벌 최고 바이오 기업 목표 바이오 직스 장 급등 화학 제 총 위 특징 주 바이오 직스 등 화이자 백신 관련 급등 세 코스피 하락 마감 코스닥 선 반등 성공,1,-14.105904306086382
278,2020-10-30,코스피 외국인 기관 동반 매도 선 후퇴 코스닥 에스티 큐브 항체 개량 신약 공동 특허 취득 급등 삼성 바이오 회복 눈앞 코스피 코스닥 오후 하락 폭 확대 코스피 장 초반 기관 외인 매도 보합 코스닥 선 위협 마감 황 코스피 급락 마감 대선 불확실 코로나 재 확산 주목 개장 황 코스피 외인 기관 동반 매도 하락 세 코스피 외국인 매도 폭탄 급락 선 마감 삼바 샌프란시스코 연구 센터 개 바이오 텍 공략,0,-35.311135637594504
279,2020-11-01,외국인 주 팔자 배터리,-1,-32.8658734529959
280,2020-11-02,약사 실적 코로나 기술 수출 전시 황 코스피 반발 매수 유입 강세 코스닥 선 돌파 코스피 코스닥 외인 기관 동반 매수 이상 상승 하루 선 선 회복 마감 황 코스피 선 코스닥 선 회복 반발 매수 상승 마감 바이오 직스 중국 바이오 처 계약 바이오 직스 바이오 처 위탁 개발 계약 이건희 회장 별세 삼성 그룹 주 삼성 전자 물산 주가 더 수 트럼프 바이든 이 종목 희비 대선 바이오 직스 바이오 처 진퀀텀 계약 체결 삼성 바이오 바이오 처 계약 시장 공략 속도 바이오 직스 중국 바이오 처 진퀀텀 과 위탁 개발 계약 마감 황 코스피 기관 외인 선 회복 코스닥 상승 코스피 외국인 기관 매수 선 회복 코스닥 선대 마감 바이오 직스 첫 위탁 개발 계약 시장 진출 산후조리원 엄지원 병원 삼바 댄스 매경 환 파티 바이오 직스 진퀀텀 항암 후보 물질 계약 체결 삼성 엔지니어링 국내외 대규모 수주 성공 증시 불확실 코스피 강세 마감 코스피 사흘 강세 출발 기관 매수 선 회복 바이오 직스 진퀀텀 위탁 개발 계약 코스피 코스닥 동반 회복 시선 대선,1,0.3750482036901464
281,2020-11-03,주가 힘 호실 반등 시동 삼바 바이오 처 진퀀텀 계약 바이오 직스 약사 규모 계약 체결 집중 내달 장단 인사 사업 재편 밑그림 재 구상 뉴 삼성 이재용 시대 장 마감 후 기업 공시 홍진영 새 때 손 준 프로그램 계속 인터뷰 마감 황 코스피 상승 마감 코스닥 상승 머니투데이 오프라인 헤드라인 코스피 외인 기관 사자 상승 선 회복 삼바 연구 개발 생산 세트 플레이 수주 작년 배 포춘 클럽 라운지,1,-1.034182191516495
282,2020-11-04,기업 공시 수젠텍 코로나 독감 진단 키트 공급 계약 등 개장 황 코스피 대선 불확실 해소 대감 상승 개장 대선 결전 날 코스피 사흘 강세 선 출발 예측 불허 대선 트럼프 우세 속 기술 주 상승 코스피 대선 기대 사흘 상승 진돗개 발령 방 특징 주 바이오 직스 미국 약사 의약품 위탁 생산 계약 강세 아주 증시 포커스 트럼프 바이든 친환경 챔피언 명감 시즌 직 격인 터뷰 마감 황 코스피 대선 개표 결과 주목 상승 마감 트럼프 더 국내 금융시장 요동 종합 생명과학 글로벌 기업 토리 우스 송도 투자 개표 상황 증시 오락가락 네이버 카카오 등 기술 강세 코스피 대선 불확실 해소 기대 장 선 회복 반도체 다음 바이오 삼바 이재용 시대 동행 채비 진영 텐션 원동력 꿈 미래 코로나 백신 기지 바이오 훈풍 대선 결과 촉각 코스피 바이든 당선 대감 상승 출발 마감 황 증시 상승 마감 트럼프 역전 바이오 극적 반등 정희 홍진영 리듬파워 행주 꿀팁 전수,1,-2.5792409595944226
283,2020-11-05,대선 승기 바이든 국내 금융시장 트리플 강세 한경 팩트 체크 삼바 피플 바이오 퓨쳐켐 급등 아두 카누 맙 연관 성은 대선 코스피 선 돌파 외인 기관 동반 매수 배터리 홍진영 내 의견 말 바이오 취업 지름길 인재 양성 교육 바이오 빅데이터 대상 기업 가치 퀀텀 점프 클럽 눈앞 미국 호재 삼성 바이오 주가 급등 바이든 당선 대감 투심 활활 주식 원화 채권 트리플 강세 종합 초 박빙 대선 증시 기술 주 친환 경주 부활 오바마 케어 부활 바이든 당선 대감 바이오 개장 황 코스피 상승 출발 선 터치 외국인 사자 재생 배터리 바이오 주 날개 코스피 외국인 기관 동반 매수 급등 마감 선 회복 땡큐 바이든 코스피 탈환 코스닥 선 근처 껑충 마감 황 코스피 선 상승 마감 바이든 혜주 강세 마감 황 모처럼 활짝 증시 코스피 코스닥 동반 상승 전시 황 대선 안도 감 코스피 코스닥 동반 상승 코스피 코스닥 외인 기관 매수 오후 상승 유지 막상막하 에코 프로 대선 바이든 쪽 상승 지금 매수 바이든 당선 무게 국내 증시 상승 코스피 바짝,1,-6.420728091577735
284,2020-11-06,코스피 뉴욕증시 호조 영향 상승 출발 한국 바이오 산업 리더 한자리 코스피 개인 기관 도세 장 하락 전환 마감 황 코스피 외국인 상승 마감 외국인 코스피 닷새 상승 선 회복 마감 황 대선 불확실 코스피 보합 마감 개인 거래 매도 바이 드노 믹스 당장 종목 마켓 트렌드 바이든 당선 유력 대선 이후 관심 볼 종목 투자 전략 코스피 외국인 나 홀로 매수 선 보합 마감 사법 리스크 삼성 생명 법 이재용 앞 개 난관 뉴 삼성 이재용 시대 코스피 증시 랠리 선 상승 외국인 나 홀로 사자 개미 하락 큰손 상승 투심 코스피 외국인 대규모 매수 속 보합 마감 막상막하 화학 외국인 매수 지속 시세 분출 지금 매수 바이든 부통령 때 바이오 주가 배 종목,0,-27.285351554226157
285,2020-11-07,약 뉴스 바이든 대선 승기 바이오 주 이유,-1,-7.301981989605166
286,2020-11-08,진단 키트 바이오 밀러 바이든 효과 기대 외국인 주 사자 배터리 매수 지속 코스피 주인공 테크 의 질주 계속,-1,-4.550675856317203
287,2020-11-09,장 마감 후 기업 공시 법원 이재용 양형 전문 심리 위원 인 구성 완료 바이오 직스 회계부정 관련 삼정 기소 특징 주 바이든 당선 소식 훨훨 법원 삼성 준법 감시 평가 위원 홍순 탁 김경수 지정 코스피 상승 마감 강세 지속 재판 부 삼성 준법 감 시위 전문 심리 위원 강일 김경수 홍순 탁 지정 전시 황 외국인 선물 코스피 상승 외국인 기관 쌍끌이 매수 코스피 선 유지 바이든 당선 탄력 화학 총 위 특징 주 화학 바이오 직스 제 총 위 바이든 훈풍 날개 단 코스피 보나 검찰 변호인 경전 속 삼성 전문 심리 위원 구성 완료 이재용 운명 홍순 탁 김경수 삼성 준법 감 시위 전문 심리 위원 추가 선정 마감 황 웰컴 바이든 코스피 포인트 급등 마감 부친상 이재용 개월 법원 출석 묵묵 검찰 삼바 분식회계 의혹 삼정 불구속 기소 삼성 준법 감시 평가 위원 홍순 탁 김경수 지정 검찰 삼성 바이오 회계 사기 관련 삼정 등 기소 바이든 외국인 유동성 장세 불안감 김 열 칼럼 메기 한국 경제 코스피 대선 불확실 해소 급등 마감 검찰 이재용 삼바 분식회계 의혹 삼정 기소 이재용 개월 국정 농단 파기 환송 심 출석 전문 심리 위원 선정 판사 검사 과열 때 휴정 마감 황 대선 개월 최고점 코스피 검찰 삼바 분식회계 의혹 삼정 회계사 기소 바이든 랠리 코스피 연고 점 상승 친환 경주 이재용 개월 파기 환송 심 출석 취재 진 질문 묵묵 김웅 월성 호기 수사 정치 쿠데타 분서갱유 민주화 유가 증권 시장 공시 바이오 직스 한국 조선해 대미 포 조선,0,-14.597364243301316
288,2020-11-10,이재용 개월 국정 농단 재판 출석 이재용 재판 삼성 전문 심리 위원 인 구성 양형 판단 바이든 승리 증시 친환경 시대 코스피 장 초반 하락 전환 네이버 카카오 급락 코스피 질주 바이든 랠리 코로나 백신 모멘텀 연속 코스피 백신 희소식 혼 조세 코스닥 지수 하락 마감 황 코스피 백신 개발 소식 불구 강보 합세 코스닥 오후 주식시장 개인 코스피 보합 코스닥 하락 개장 황 백신 개발 소식 불구 코스피 하락 전환 코스닥 마감 황 코스피 상승 마감 최대 실적 셀트리온 글로벌 빅파마 공시 눈 코스피 삼성 준법 감시 평가 심리 위원 강일 홍순 탁 김경수 명 최종 확정 바이 드노 믹스 효과 삼성 그룹,0,-31.278038982710953
289,2020-11-11,코스피 폭 상승 출발 아주경제 오늘 뉴스 종합 한국 경제 자 반등 조건 백신 가속도 오후 주식시장 국내 증시 총 최고 치 돌파 코스피 선 웃 투 증권 삼성 그룹 핵심 기업 투자 랩 출시 연고 점 랠리 코스피 상승 셀트리온 급등 유치원 법 박용진 대선 출마 깊이 고민 투 증권 삼성 그룹 지배구조 개편 수혜 투자 랩 출시 코스피 외국인 기관 매수 강세 마감 거래 일 연속 상승 코스피 외인 기관 사자 선 돌파 개월 만 투 증권 지배구조 변화 그룹 투자 랩 출시 전통 약사 셀트리온 삼성 바이오 내년 바이든 케어 수혜 기대 코스피 외인 기관 동반 사자 장 돌파 마감 황 코스피 마감 개월 최고 코스피 코스닥 시가총액 합계 사상 최고 치 달성,1,-15.584137639441353
290,2020-11-12,토리 우스 셀트리온 바이오 공급 송도 원 부자 재 공장 한국 해외 기업 바이오 러브콜 코스피 사상 최대 총 주역 코스피 단기 급등 피로 감 보합 선 출발 전망 바이든 당선 반짝 실적 다시 외국인 팔고 경기 민감 환승 기관 도세 코스피 코스닥 동반 하락 한국 인연 기업 투자 바이오 투톱 개장 황 코스피 외국인 기관 동반 매도 하락 세 코스피 단기 급등 피로 감 약세 선 마감 기관 도세 코스피 선 하락 코스닥 폭 상승 마감 황 코스피 기관 매도 하락 로 마감 토리 우스 바이오 투톱 삼바 셀트 원부 자재 공급 글로벌 위 바이오 투자 공장 증설 걸음 마감 황 코스피 차익 매물 회 등 영향 보합 마감 바이오 투톱 설득 독일 바이오 기업 송도 유치 멘토링 노하우 전수 기업 여성 임원 바이오 사람 일 일 도전 오후 주식시장 코스피 코스닥 모두 약세 기아차 총 위로 삼성 카카오 총 톱 약진 예전 정리 경기 민감 주로 환승 외국인,0,-36.866585642939015
291,2020-11-13,삼성 전자 외국인 도전 코스피 외국인 기관 사자 상승 마감 장 연고 점 갱신 민 앤지 종 회사 시너지 효과 사상 최대 실적 황 코스피 폭 하락 포인트 강 보합 바이오 투 톱 외자 유치 마감 황 코스피 바이 코리아 상승 선 돌파 눈앞 셀트리온 누 시장 규모 무려 머니투데이 오프라인 헤드라인,1,-11.720895608961293
292,2020-11-16,증시 다시 불 총 싸움 창간 기획 비즈 서바이벌 위기 속 기회 제약 바이오 기업 바이든 당선 안도 랠리 지속 코로나 재 확산 변수 주간 증시 전망 마감 황 코스피 돌파 외국인 매수 랠리 상승 마감 이번 주 추천 주 글로벌 경기 회복 장밋빛 전망 현대 모비스 대우조선 해양 주목 개장 황 코스피 개월 돌파 탄소 산업 구조 개편 코로나 시대 전략 발표 마감 황 코스피 반도체 대형주 상승 약진 개월 선 돌파,1,-7.7878071958372255
